name,university,conference,count,adjustedcount,year
Zhigang Deng,University of Houston,aaai,1,0.2,2018
Robert B. Heckendorn,University of Idaho,aaai,1,0.333333333,1998
Barbara Di Eugenio,University of Illinois at Chicago,ijcai,1,0.5,1987
Robert H. Sloan,University of Illinois at Chicago,aaai,1,0.5,1988
Piotr J. Gmytrasiewicz,University of Illinois at Chicago,aaai,1,0.333333333,1991
Piotr J. Gmytrasiewicz,University of Illinois at Chicago,ijcai,1,0.333333333,1991
Piotr J. Gmytrasiewicz,University of Illinois at Chicago,aaai,1,0.5,1992
Piotr J. Gmytrasiewicz,University of Illinois at Chicago,aaai,1,0.333333333,1993
Piotr J. Gmytrasiewicz,University of Illinois at Chicago,ijcai,1,0.5,1993
Milos Zefran,University of Illinois at Chicago,icra,1,0.333333333,1994
Bing Liu 0001,University of Illinois at Chicago,ijcai,1,1,1995
Milos Zefran,University of Illinois at Chicago,icra,1,0.5,1995
Milos Zefran,University of Illinois at Chicago,icra,2,0.75,1996
Milos Zefran,University of Illinois at Chicago,icra,1,0.5,1997
Milos Zefran,University of Illinois at Chicago,iros,1,0.333333333,1997
Milos Zefran,University of Illinois at Chicago,icra,2,1,1998
Milos Zefran,University of Illinois at Chicago,icra,1,0.333333333,1999
Piotr J. Gmytrasiewicz,University of Illinois at Chicago,ijcai,1,0.5,1999
Bing Liu 0001,University of Illinois at Chicago,aaai,1,0.333333333,2000
Piotr J. Gmytrasiewicz,University of Illinois at Chicago,ijcai,1,0.5,2001
Bing Liu 0001,University of Illinois at Chicago,icml,1,0.25,2002
Milos Zefran,University of Illinois at Chicago,icra,2,1.5,2002
Philip S. Yu,University of Illinois at Chicago,aaai,1,0.25,2002
Philip S. Yu,University of Illinois at Chicago,icml,1,0.25,2002
Bing Liu 0001,University of Illinois at Chicago,icml,1,0.5,2003
Bing Liu 0001,University of Illinois at Chicago,ijcai,2,1,2003
Milos Zefran,University of Illinois at Chicago,icra,1,0.5,2003
Milos Zefran,University of Illinois at Chicago,iros,1,0.5,2003
Philip S. Yu,University of Illinois at Chicago,ijcai,1,0.25,2003
Bing Liu 0001,University of Illinois at Chicago,aaai,2,0.75,2004
Philip S. Yu,University of Illinois at Chicago,aaai,1,0.25,2004
Milos Zefran,University of Illinois at Chicago,icra,1,0.333333333,2005
Piotr J. Gmytrasiewicz,University of Illinois at Chicago,aaai,1,0.5,2005
Bing Liu 0001,University of Illinois at Chicago,aaai,1,0.5,2006
Lev Reyzin,University of Illinois at Chicago,icml,1,0.5,2006
Milos Zefran,University of Illinois at Chicago,icra,2,1,2006
Philip S. Yu,University of Illinois at Chicago,aaai,1,0.25,2006
Philip S. Yu,University of Illinois at Chicago,icml,1,0.25,2006
Piotr J. Gmytrasiewicz,University of Illinois at Chicago,aaai,1,0.5,2006
Bing Liu 0001,University of Illinois at Chicago,ijcai,1,0.333333333,2007
Milos Zefran,University of Illinois at Chicago,icra,2,0.75,2007
Milos Zefran,University of Illinois at Chicago,iros,1,0.5,2007
Philip S. Yu,University of Illinois at Chicago,aaai,1,0.333333333,2007
Philip S. Yu,University of Illinois at Chicago,icml,1,0.25,2007
Xinhua Zhang,University of Illinois at Chicago,icml,1,0.333333333,2007
Brian D. Ziebart,University of Illinois at Chicago,aaai,1,0.25,2008
GyÃ¶rgy TurÃ¡n,University of Illinois at Chicago,aaai,1,0.25,2008
Milos Zefran,University of Illinois at Chicago,icra,1,0.333333333,2008
Philip S. Yu,University of Illinois at Chicago,aaai,1,0.25,2008
Robert H. Sloan,University of Illinois at Chicago,aaai,1,0.25,2008
Xinhua Zhang,University of Illinois at Chicago,cvpr,1,0.333333333,2008
Xinhua Zhang,University of Illinois at Chicago,icml,1,0.2,2008
Bing Liu 0001,University of Illinois at Chicago,ijcai,1,0.25,2009
Brian D. Ziebart,University of Illinois at Chicago,iros,1,0.111111111,2009
Milos Zefran,University of Illinois at Chicago,icra,1,0.25,2009
Philip S. Yu,University of Illinois at Chicago,ijcai,1,0.333333333,2009
Brian D. Ziebart,University of Illinois at Chicago,icml,1,0.333333333,2010
Bing Liu 0001,University of Illinois at Chicago,aaai,1,0.2,2011
Brian D. Ziebart,University of Illinois at Chicago,icml,1,0.333333333,2011
Cornelia Caragea,University of Illinois at Chicago,ijcai,1,0.25,2011
Ian A. Kash,University of Illinois at Chicago,aaai,1,0.25,2011
Lev Reyzin,University of Illinois at Chicago,icml,1,1,2011
Xiaorui Sun,University of Illinois at Chicago,ijcai,1,0.25,2011
Xinhua Zhang,University of Illinois at Chicago,aaai,1,0.2,2011
Cornelia Caragea,University of Illinois at Chicago,aaai,1,0.333333333,2012
Xinhua Zhang,University of Illinois at Chicago,icml,1,0.2,2012
Bing Liu 0001,University of Illinois at Chicago,ijcai,1,0.166666667,2013
Philip S. Yu,University of Illinois at Chicago,aaai,1,0.25,2013
Philip S. Yu,University of Illinois at Chicago,cvpr,1,0.166666667,2013
Bing Liu 0001,University of Illinois at Chicago,icml,1,0.5,2014
Cornelia Caragea,University of Illinois at Chicago,aaai,2,0.625,2014
Lev Reyzin,University of Illinois at Chicago,aaai,1,1,2014
Milos Zefran,University of Illinois at Chicago,iros,1,0.333333333,2014
Philip S. Yu,University of Illinois at Chicago,cvpr,1,0.2,2014
Philip S. Yu,University of Illinois at Chicago,icml,1,0.25,2014
Bing Liu 0001,University of Illinois at Chicago,aaai,1,0.25,2015
Brian D. Ziebart,University of Illinois at Chicago,aaai,2,0.666666667,2015
Brian D. Ziebart,University of Illinois at Chicago,ijcai,1,0.2,2015
GyÃ¶rgy TurÃ¡n,University of Illinois at Chicago,ijcai,1,0.5,2015
Ian A. Kash,University of Illinois at Chicago,aaai,1,0.333333333,2015
Ian A. Kash,University of Illinois at Chicago,ijcai,1,0.25,2015
Lev Reyzin,University of Illinois at Chicago,aaai,1,0.333333333,2015
Lev Reyzin,University of Illinois at Chicago,ijcai,1,0.333333333,2015
Natalie Parde,University of Illinois at Chicago,ijcai,1,0.142857143,2015
Peter Nelson,University of Illinois at Chicago,icra,1,0.25,2015
Philip S. Yu,University of Illinois at Chicago,aaai,1,0.2,2015
Philip S. Yu,University of Illinois at Chicago,ijcai,1,0.5,2015
Bing Liu 0001,University of Illinois at Chicago,aaai,1,0.25,2016
Brian D. Ziebart,University of Illinois at Chicago,ijcai,1,0.2,2016
Cornelia Caragea,University of Illinois at Chicago,aaai,2,0.45,2016
Cornelia Caragea,University of Illinois at Chicago,ijcai,1,0.142857143,2016
Milos Zefran,University of Illinois at Chicago,icra,1,0.25,2016
Philip S. Yu,University of Illinois at Chicago,aaai,1,0.333333333,2016
Philip S. Yu,University of Illinois at Chicago,ijcai,3,0.566666667,2016
Piotr J. Gmytrasiewicz,University of Illinois at Chicago,aaai,1,0.5,2016
Tanya Y. Berger-Wolf,University of Illinois at Chicago,ijcai,1,0.2,2016
Brian D. Ziebart,University of Illinois at Chicago,icra,1,0.2,2017
Cornelia Caragea,University of Illinois at Chicago,ijcai,1,0.25,2017
Ian A. Kash,University of Illinois at Chicago,aaai,1,0.25,2017
Lev Reyzin,University of Illinois at Chicago,ijcai,1,0.5,2017
Milos Zefran,University of Illinois at Chicago,iros,1,0.25,2017
Philip S. Yu,University of Illinois at Chicago,cvpr,2,0.392857143,2017
Philip S. Yu,University of Illinois at Chicago,icml,1,0.142857143,2017
Philip S. Yu,University of Illinois at Chicago,ijcai,1,0.2,2017
Brian D. Ziebart,University of Illinois at Chicago,aaai,1,0.333333333,2018
Brian D. Ziebart,University of Illinois at Chicago,icml,1,0.25,2018
Natalie Parde,University of Illinois at Chicago,aaai,1,0.5,2018
Philip S. Yu,University of Illinois at Chicago,aaai,2,0.416666667,2018
Philip S. Yu,University of Illinois at Chicago,icml,1,0.2,2018
Philip S. Yu,University of Illinois at Chicago,ijcai,2,0.45,2018
Xinhua Zhang,University of Illinois at Chicago,icml,2,0.5,2018
Alberto Maria Segre,University of Iowa,icra,1,0.5,1985
Alberto Maria Segre,University of Iowa,ijcai,1,1,1987
Padmini Srinivasan,University of Iowa,icra,1,0.333333333,1993
Alberto Maria Segre,University of Iowa,aaai,1,0.5,1994
Alberto Maria Segre,University of Iowa,icml,1,0.333333333,1994
Hantao Zhang,University of Iowa,aaai,1,0.5,1994
Hantao Zhang,University of Iowa,ijcai,1,0.5,1995
Alberto Maria Segre,University of Iowa,icml,1,0.5,1996
Hantao Zhang,University of Iowa,aaai,1,0.5,2004
Tianbao Yang,University of Iowa,icml,1,0.333333333,2010
Tianbao Yang,University of Iowa,icml,1,0.25,2011
Tianbao Yang,University of Iowa,aaai,1,0.2,2012
Tianbao Yang,University of Iowa,icml,2,0.4,2012
Tianbao Yang,University of Iowa,icml,1,0.25,2013
Tianbao Yang,University of Iowa,aaai,1,0.25,2015
Tianbao Yang,University of Iowa,cvpr,1,0.25,2015
Tianbao Yang,University of Iowa,icml,2,0.5,2015
Tianbao Yang,University of Iowa,aaai,2,0.45,2016
Tianbao Yang,University of Iowa,cvpr,1,0.333333333,2016
Tianbao Yang,University of Iowa,icml,2,0.45,2016
Tianbao Yang,University of Iowa,aaai,3,0.75,2017
Tianbao Yang,University of Iowa,icml,2,0.666666667,2017
Tianbao Yang,University of Iowa,ijcai,1,0.25,2017
Tianbao Yang,University of Iowa,icml,4,1.033333333,2018
Tianbao Yang,University of Iowa,ijcai,2,0.45,2018
James Miller,University of Kansas,aaai,1,0.5,1990
Michael S. Branicky,University of Kansas,icra,2,1,1990
Michael S. Branicky,University of Kansas,icra,1,1,1991
Arvin Agah,University of Kansas,icra,1,0.5,1994
Arvin Agah,University of Kansas,icra,3,1.25,1997
Michael S. Branicky,University of Kansas,icra,2,0.476190476,1999
Michael S. Branicky,University of Kansas,icra,1,0.333333333,2000
Arvin Agah,University of Kansas,icra,2,0.45,2001
Michael S. Branicky,University of Kansas,icra,1,0.25,2001
Michael S. Branicky,University of Kansas,iros,2,1,2001
Arvin Agah,University of Kansas,iros,1,0.2,2002
Michael S. Branicky,University of Kansas,iros,1,0.5,2003
Michael S. Branicky,University of Kansas,iros,1,0.5,2004
Arvin Agah,University of Kansas,iros,1,0.142857143,2005
Michael S. Branicky,University of Kansas,icra,1,0.2,2005
Michael S. Branicky,University of Kansas,iros,1,0.5,2005
Michael S. Branicky,University of Kansas,icra,1,0.333333333,2007
David Johnson,University of Kansas,iros,1,0.333333333,2008
Guanghui Wang,University of Kansas,cvpr,1,0.333333333,2008
Michael S. Branicky,University of Kansas,icra,1,0.333333333,2008
Arvin Agah,University of Kansas,icra,1,0.066666667,2010
David Johnson,University of Kansas,icra,1,0.333333333,2010
Michael S. Branicky,University of Kansas,icra,1,0.5,2011
Michael S. Branicky,University of Kansas,iros,1,0.5,2011
Michael S. Branicky,University of Kansas,icra,1,0.125,2012
David Johnson,University of Kansas,iros,2,0.533333333,2013
David Johnson,University of Kansas,icra,1,0.2,2015
Yang Yi,University of Kansas,iros,1,0.2,2015
Bo Luo,University of Kansas,aaai,1,0.25,2018
Guanghui Wang,University of Kansas,cvpr,1,0.333333333,2018
Guanghui Wang,University of Kansas,ijcai,1,0.333333333,2018
Colin G. Johnson,University of Kent,icra,1,0.5,1998
Scott Owens,University of Kent,icra,1,0.25,2000
Marek Grzes,University of Kent,ijcai,1,0.333333333,2013
Marek Grzes,University of Kent,aaai,1,0.5,2018
Raphael A. Finkel,University of Kentucky,ijcai,1,1,1975
Grzegorz W. Wasilkowski,University of Kentucky,cvpr,1,0.5,1991
Miroslaw Truszczynski,University of Kentucky,ijcai,1,1,1991
Miroslaw Truszczynski,University of Kentucky,aaai,1,0.5,1993
Miroslaw Truszczynski,University of Kentucky,ijcai,1,0.5,1995
Miroslaw Truszczynski,University of Kentucky,aaai,1,0.333333333,1998
Ruigang Yang,University of Kentucky,icra,1,0.5,1998
Victor W. Marek,University of Kentucky,aaai,1,0.333333333,1998
Miroslaw Truszczynski,University of Kentucky,aaai,1,0.5,2000
Miroslaw Truszczynski,University of Kentucky,ijcai,1,0.333333333,2003
Ruigang Yang,University of Kentucky,cvpr,1,0.5,2003
Miroslaw Truszczynski,University of Kentucky,aaai,1,0.5,2004
Victor W. Marek,University of Kentucky,aaai,1,0.5,2004
Judy Goldsmith,University of Kentucky,ijcai,1,0.25,2005
Miroslaw Truszczynski,University of Kentucky,aaai,2,0.833333333,2005
Miroslaw Truszczynski,University of Kentucky,ijcai,1,0.25,2005
Miroslaw Truszczynski,University of Kentucky,aaai,1,0.5,2006
Ruigang Yang,University of Kentucky,cvpr,1,0.2,2006
Judy Goldsmith,University of Kentucky,ijcai,1,0.5,2007
Miroslaw Truszczynski,University of Kentucky,aaai,1,1,2007
Nathan Jacobs,University of Kentucky,cvpr,1,0.333333333,2007
Ruigang Yang,University of Kentucky,cvpr,3,0.833333333,2007
W. Brent Seales,University of Kentucky,cvpr,1,0.333333333,2007
Miroslaw Truszczynski,University of Kentucky,aaai,1,0.5,2008
Ruigang Yang,University of Kentucky,cvpr,2,0.5,2008
Ruigang Yang,University of Kentucky,cvpr,2,0.583333333,2009
Miroslaw Truszczynski,University of Kentucky,aaai,1,0.333333333,2010
Nathan Jacobs,University of Kentucky,cvpr,1,0.333333333,2010
Ruigang Yang,University of Kentucky,cvpr,1,0.5,2010
Nathan Jacobs,University of Kentucky,cvpr,1,0.25,2011
Ruigang Yang,University of Kentucky,cvpr,2,0.833333333,2011
Ruigang Yang,University of Kentucky,cvpr,1,0.166666667,2012
Miroslaw Truszczynski,University of Kentucky,aaai,1,0.333333333,2013
Nathan Jacobs,University of Kentucky,cvpr,1,0.333333333,2013
Ruigang Yang,University of Kentucky,cvpr,1,0.333333333,2013
Judy Goldsmith,University of Kentucky,aaai,1,0.25,2014
Ruigang Yang,University of Kentucky,cvpr,3,1,2014
Miroslaw Truszczynski,University of Kentucky,aaai,2,1,2015
Ruigang Yang,University of Kentucky,cvpr,2,0.5,2015
Judy Goldsmith,University of Kentucky,aaai,1,0.2,2016
Nathan Jacobs,University of Kentucky,cvpr,1,0.333333333,2016
Fuhua (Frank) Cheng,University of Kentucky,icra,1,0.2,2017
Miroslaw Truszczynski,University of Kentucky,ijcai,1,0.333333333,2017
Nathan Jacobs,University of Kentucky,cvpr,1,0.25,2017
Ruigang Yang,University of Kentucky,icra,1,0.2,2017
Miroslaw Truszczynski,University of Kentucky,ijcai,2,0.833333333,2018
Ruigang Yang,University of Kentucky,cvpr,2,0.4,2018
Dietrich Paulus,University of Koblenz-Landau,iros,1,0.2,1994
Steffen Staab,University of Koblenz-Landau,aaai,1,0.5,1997
Steffen Staab,University of Koblenz-Landau,ijcai,1,0.5,1999
Steffen Staab,University of Koblenz-Landau,aaai,1,0.111111111,2000
Steffen Staab,University of Koblenz-Landau,ijcai,1,0.2,2009
Dietrich Paulus,University of Koblenz-Landau,icra,1,0.25,2010
Dietrich Paulus,University of Koblenz-Landau,iros,1,0.25,2011
Matthias Thimm,University of Koblenz-Landau,ijcai,1,0.333333333,2013
Dietrich Paulus,University of Koblenz-Landau,iros,1,0.2,2014
Matthias Thimm,University of Koblenz-Landau,ijcai,1,0.5,2015
Dietrich Paulus,University of Koblenz-Landau,icra,1,0.5,2016
Matthias Thimm,University of Koblenz-Landau,ijcai,1,0.25,2016
Matthias Thimm,University of Koblenz-Landau,ijcai,1,0.333333333,2017
Matthias Thimm,University of Koblenz-Landau,aaai,1,0.333333333,2018
Bastian GoldlÃ?cke,University of Konstanz,cvpr,1,0.5,2003
Bastian GoldlÃ?cke,University of Konstanz,cvpr,1,0.5,2004
Bastian GoldlÃ?cke,University of Konstanz,cvpr,1,0.5,2010
Bastian GoldlÃ?cke,University of Konstanz,cvpr,1,0.5,2012
Bastian GoldlÃ?cke,University of Konstanz,cvpr,2,0.833333333,2013
Bastian GoldlÃ?cke,University of Konstanz,cvpr,1,0.333333333,2014
Bastian GoldlÃ?cke,University of Konstanz,cvpr,1,0.333333333,2016
Bastian GoldlÃ?cke,University of Konstanz,cvpr,1,0.333333333,2017
Bastian GoldlÃ?cke,University of Konstanz,cvpr,1,0.25,2018
Michael Fisher 0001,University of Liverpool,ijcai,1,1,1991
Frank Wolter,University of Liverpool,ijcai,1,0.5,1999
Michael Fisher 0001,University of Liverpool,ijcai,1,0.5,1999
Ullrich Hustadt,University of Liverpool,ijcai,1,0.5,1999
Frank Wolter,University of Liverpool,ijcai,1,0.5,2003
Frank Wolter,University of Liverpool,aaai,1,0.2,2005
Ullrich Hustadt,University of Liverpool,ijcai,1,0.333333333,2005
Danushka Bollegala,University of Liverpool,aaai,1,0.111111111,2006
Paul E. Dunne,University of Liverpool,aaai,1,0.333333333,2006
Boris Konev,University of Liverpool,ijcai,1,0.333333333,2007
Clare Dixon,University of Liverpool,ijcai,1,0.333333333,2007
Frank Wolter,University of Liverpool,ijcai,1,0.333333333,2007
Katie Atkinson,University of Liverpool,aaai,1,0.5,2007
Michael Fisher 0001,University of Liverpool,ijcai,1,0.333333333,2007
Paul E. Dunne,University of Liverpool,aaai,1,0.25,2007
Wiebe van der Hoek,University of Liverpool,aaai,1,0.25,2007
Wiebe van der Hoek,University of Liverpool,ijcai,2,0.533333333,2007
Boris Konev,University of Liverpool,ijcai,1,0.333333333,2009
Frank Wolter,University of Liverpool,ijcai,3,0.80952381,2009
Paul E. Dunne,University of Liverpool,ijcai,1,0.333333333,2009
Valentina A. M. Tamma,University of Liverpool,ijcai,1,0.25,2009
Wiebe van der Hoek,University of Liverpool,ijcai,1,0.333333333,2009
Boris Konev,University of Liverpool,aaai,1,0.166666667,2011
Danushka Bollegala,University of Liverpool,aaai,1,0.333333333,2011
Danushka Bollegala,University of Liverpool,ijcai,2,0.666666667,2011
Frank Wolter,University of Liverpool,aaai,1,0.166666667,2011
Frank Wolter,University of Liverpool,ijcai,3,1.033333333,2011
Frans A. Oliehoek,University of Liverpool,ijcai,1,0.333333333,2011
Paul E. Dunne,University of Liverpool,ijcai,2,0.666666667,2011
Wiebe van der Hoek,University of Liverpool,ijcai,1,0.25,2011
Danushka Bollegala,University of Liverpool,aaai,2,0.666666667,2012
Frans A. Oliehoek,University of Liverpool,aaai,2,0.833333333,2012
Karl Tuyls,University of Liverpool,iros,1,0.25,2012
Danushka Bollegala,University of Liverpool,ijcai,1,0.25,2013
Frank Wolter,University of Liverpool,ijcai,3,0.916666667,2013
Frans A. Oliehoek,University of Liverpool,ijcai,1,1,2013
Karl Tuyls,University of Liverpool,ijcai,1,0.25,2013
Wiebe van der Hoek,University of Liverpool,ijcai,2,0.75,2013
Karl Tuyls,University of Liverpool,aaai,1,0.2,2014
Vitaliy Kurlin,University of Liverpool,cvpr,1,1,2014
Boris Konev,University of Liverpool,iros,1,0.333333333,2015
Danushka Bollegala,University of Liverpool,aaai,1,0.25,2015
Danushka Bollegala,University of Liverpool,ijcai,1,0.333333333,2015
Frank Wolter,University of Liverpool,ijcai,5,1.2,2015
Frans A. Oliehoek,University of Liverpool,aaai,2,0.833333333,2015
Frans A. Oliehoek,University of Liverpool,ijcai,3,0.916666667,2015
Frans Coenen,University of Liverpool,iros,1,0.333333333,2015
Karl Tuyls,University of Liverpool,iros,1,0.333333333,2015
Katie Atkinson,University of Liverpool,aaai,1,0.25,2015
Paul E. Dunne,University of Liverpool,aaai,1,0.25,2015
Piotr Krysta,University of Liverpool,ijcai,1,0.333333333,2015
Wiebe van der Hoek,University of Liverpool,ijcai,1,0.5,2015
Boris Konev,University of Liverpool,aaai,1,0.333333333,2016
Boris Konev,University of Liverpool,ijcai,1,0.25,2016
Danushka Bollegala,University of Liverpool,aaai,1,0.25,2016
Dominik Wojtczak,University of Liverpool,ijcai,1,0.5,2016
Frank Wolter,University of Liverpool,aaai,1,0.333333333,2016
Frank Wolter,University of Liverpool,ijcai,3,0.7,2016
Frans A. Oliehoek,University of Liverpool,aaai,4,1.033333333,2016
Frans A. Oliehoek,University of Liverpool,ijcai,1,0.333333333,2016
Karl Tuyls,University of Liverpool,icra,1,0.166666667,2016
Karl Tuyls,University of Liverpool,iros,1,0.25,2016
Paul E. Dunne,University of Liverpool,ijcai,1,0.25,2016
Wiebe van der Hoek,University of Liverpool,aaai,1,0.5,2016
Dominik Wojtczak,University of Liverpool,aaai,1,0.5,2017
Dominik Wojtczak,University of Liverpool,ijcai,2,0.833333333,2017
Frank Wolter,University of Liverpool,aaai,1,0.333333333,2017
Frans A. Oliehoek,University of Liverpool,aaai,1,0.2,2017
Frans A. Oliehoek,University of Liverpool,icml,1,0.333333333,2017
Karl Tuyls,University of Liverpool,iros,1,0.2,2017
